,교과목명,주담당교수
4578,해충군관리학,이준호
4582,농생명공학콜로퀴엄 1,장판식
4583,축산시설환경특강,최홍림
4584,축산학세미나 1,이창규
4587,응용생명화학세미나 1,최양도
4588,식물미생물학세미나 1,김영호
4594,바이오과학과 산업,한재용
4609,대학원논문연구,최홍림
4654,돼지바이러스성질병관리와생산체계,박봉균
4672,수의재생의학,Andreas Kurtz
4679,수의생리학 및 실습 1,한호재
4697,대동물병원실습,채준석
4724,대학원논문연구,류판동
4725,대학원논문연구,박봉균
4752,수의분자세포생물학,윤경애
4753,산업동물인수공통전염병,유한상
4756,평면조형 1,신하순
4763,입체조형 1,이성훈
4767,매체의 기초 1,임선아
4770,동양미술사,최익균
4771,한국미술과 문화,변영섭
4773,현대미술담론연구,심상용
4777,기획과 제안 1,이은주
4788,작품연구:창작과정탐구,강재희
4792,한국회화사,김은희
4796,드로잉 1,박주연
4798,판화 1,김경수
4820,석조 1,이영주
4825,디지털조각,임도원
4828,조각입문세미나1,이용덕
4844,전통회화기법의 활용,최영걸
4857,현대서양미술사연구,김정희
4858,연구작품세미나,설원기
4859,시간·공간·질서연구 1,최인수
4867,개별작품연구 1,이용덕
4872,포트폴리오,조현
4879,도자제작 및 생산,안성만
4884,금속재료학세미나,Daniel Kelley Randall
4887,광고디자인연구,이원구
4890,디자인산업경영연구,장영중
4892,디자인스튜디오 51,김민수
4893,통합디자인특강,최경원
4894,디자인과 비교문화연구,김신
4897,영상디자인연구,오병근
4914,제품도자 1,안성만
4915,전통도예 1,황갑순
4918,도자조형 1,곽여은
4926,금속공예 3,이승현
4928,공간과 장식 1,백경찬
4933,영상디자인,강무경
4937,미디어디자인프로젝트1,허윤실
4938,디자인영어,심예리
4941,제품디자인 1,정의철
4942,제품디자인방법론,김승민
4943,공간디자인스튜디오 1,김수홍
4948,공간설계방법론,정승영
4949,디지털매체 기초실습,김규리
4950,비디오 아트,강현선
4951,현대매체예술사,전혜현
4956,예술경영원론,정홍익
4958,전시기획실습,최은주
4966,화성법 및 대위법 1,이가영
4967,화성법 및 대위법 1,이재홍
4969,화성법 및 대위법 1,김보현
4970,시창청음 1,유도원
4972,시창청음 1,강효지
4973,시창청음 1,조한나
4976,건반화성,서정은
4984,건반화성,이승혜
4986,부전공악기(성악),박준석
4989,부전공악기(바이올린),임지희
4996,부전공악기(가야금 외),김경아
4999,화성법 및 대위법 3,이재홍
5002,시창청음 3,유도원
5004,시창청음 3,강효지
5005,시창청음 3,최고원
5008,음악분석 1,남상봉
5010,음악분석 1,권유희
5011,음악분석 1,황대순
5013,음악분석 1,장선순
5018,연주,양경숙
5020,합창 합주 지도법,이영만
5021,음악분석 3,권유희
5022,음악분석 3,황대순
5024,음악분석 3,장선순
5025,총보독법,김현수
5026,음악교재연구 및 지도법,홍인혜
5027,음악의 논리와 표현,이장직
5044,성악인을 위한 이탈리아어 1,망가노 에밀리오
5048,오페라코칭 1,박미혜
5059,오페라 집중 연구 1,권경순
5060,음악이론세미나 1,최금뢰
5061,음악이론세미나 3,이서현
5065,전공실기(작곡),Roland Breitenfeld
5067,음악신경과학연구,이경면
5083,관현악법(작),이돈응
5086,현대음악사 1,Roland Breitenfeld
5087,대위법(이론) 1,홍청의
5088,화성법(이론) 1,안소영
5089,음악학개론,오희숙
5092,화성법(이론) 3,안소영
5112,전공실기(현악),나윤아
5131,피아노문헌 1,이승혜
5147,관악문헌,조윤신
5148,재즈입문 1,이지영
5159,실내악앙상블(중주),성경주
5162,현악문헌 1,이정아
5164,전통가창실습 1,이유경
5168,동양음악개론,김세중
5170,민속악현장연구,하주용
5172,창작국악론,주윤정
5181,전공실기(국악성악),양경숙
5182,전공실기(국악작곡),양경숙
5183,산조창작연구,정대석
5197,창작국악실습,김보현
5199,국악성악실기,양경숙
5201,국악지휘실기,김성진
5203,국악작곡실기,양경숙
5206,국악이론,양경숙
5237,실내악 문헌 연주 및 세미나,최은식
5242,20세기미국음악연구,임지연
5245,현대음악어법,이신우
5250,대학원논문연구,Aviram Reichert
5251,대학원논문연구,최은식
5254,대학원논문연구,윤현주
5272,교육사회,양희준
5274,교육행정 및 교육경영,김효정
5280,교육방법 및 교육공학,박태정
5281,근무교육실습,김정용
5283,특수교육학개론,정소라
5287,교직실무,김현경
5293,교육과정,
5294,교육과정,박진동
5296,교육과정,김신아
5299,교육평가,
5301,교육평가,김혜연
5302,교육평가,김신아
5305,교육평가,현희
5311,교육학개론,임철일
5313,프랑스문화의 이해,신광순
5315,독일문화와생활,Tobias Richard Scholl
5324,과학 수업에서의 언어와 학습,Sonya Nichole Martin
5325,공통사회교과교재 및 연구법,임정수
5326,공통사회교과 논리 및 논술,최재영
5338,교육평가,상경아
5340,교육학교과교재 및 연구법,소경희
5343,인간학습과발달,신을진
5346,성인교육방법론,최선주
5349,교육철학세미나,정창호
5350,경험과학적연구방법론,황은희
5352,동양교육사상사세미나,우용제
5355,직업심리학과 상담,이제경
5358,교수설계세미나,나일주
5359,성인학습이론연구,윤창국
5383,다변량통계분석법,박상욱
5384,평생교육경영세미나,이현응
5386,인간관계론,진동섭
5388,"마음,뇌,교육",박수원
5395,구술사,남신동
5397,진로및직업상담,조애리
5398,집단상담,Zipora Shechtman
5399,국제경제와 교육,Lynn Ilon
5400,학습동기연구,이현주
5402,아동가족교육특강,남영주
5403,아동미술교육연구,최기호
5408,음악교육세미나,현경실
5409,음악교육과정 및 평가,민경훈
5412,가정과교육평가론,김은정
5413,조리과학교육론,황인경
5414,국어문화교육론,김현정
5415,국어교육학개론,고정희
5416,국어학교육론,구본관
5417,한국문학교육론,윤대석
5418,한국언어규범론,정희창
5419,국어사교육론,강남욱
5421,국어교수학습론,이정찬
5426,독서교육론,정래필
5430,고전산문교육론연구,김종철
5431,국어의미화용교육론연구,신명선
5432,시학교육론연구,윤여탁
5433,화법교육론연구,노은희
5434,한국어대조오류분석론연구,권성미
5435,한국어교수법연구,최은규
5436,언어교육연습,구본관
5437,문학비평교육론연구,윤대석
5438,문예미학교육연구,우한용
5439,국어장르교육론연구,고정희
5440,한국언어문화특수문제연구,강승혜
5447,응용언어학연구,오선영
5449,영어음운론연습,모윤숙
5450,영어회화 1,Victoria H. Jo
5455,영문학개론,남다윤
5457,영어작문 1,김재민
5462,영어회화 3,김민정
5467,영미문학특강,한광택
5477,영미현대문학연구,한미야
5490,프랑스어학습문법 1,정우향
5493,프랑스어발음 및 듣기지도법 1,김진하
5495,프랑스어교과교육론1,정우향
5496,프랑스문학작품읽기와 지도법 1,한용택
5497,프랑스어권사회와 문화의 이해,장승일
5501,프랑스논설문읽기와 지도법,최윤희
5502,멀티미디어와 프랑스어교육론,심봉섭
5504,프랑스어교재 및 사실자료교육론,박동열
5509,기초독어회화실습,Tobias Richard Scholl
5510,독일문학의 이해,신혜선
5512,매스컴독일어,주소정
5513,독문학사,안은영
5514,독어청취연습,Tobias Richard Scholl
5515,독어교재연구,이광숙
5518,독어교재 및 교육과정,현희
5519,독일어번역학연구,김정용
5524,역사교육의 심리학적 기초,양호환
5530,인간과 사회,주주자
5531,사회와철학,이상인
5536,시민교육과사회문제,정숙금
5539,시민교육과 민주주의,정원규
5551,아시아지역사특강,Ike Susumu
5553,역사와 역사교육,최상훈
5564,동양전통사회연구,Ike Susumu
5576,유럽지역연구,Johannes Maximilian Tschapka
5579,지리교육평가론,김기남
5590,대학원논문연구,Johannes Maximilian Tschapka
5592,국제문제와 윤리,권진희
5593,서양윤리사상사,도성달
5596,신유학 윤리사상,남지만
5598,동양고전강독,임명희
5599,도덕윤리교과교재론,박영하
5600,국가와 정의,손경원
5601,윤리와 논술,이진희
5602,서양윤리사상연습,박찬구
5603,한국사상사연구,이애희
5604,도덕.윤리과교육방법론,김봉제
5605,국가안보와 통일연구,황인표
5607,남북한관계론,박성춘
5608,사회존재론,이종범
5619,수학교육론,권오남
5636,과학영재교육론,신미영
5639,전자물리 및 교육,박종국
5644,물리교과교육론,송진웅
5647,양자물리 및 교육 2,채승철
5650,전자기교육,김재영
5666,화학연구 1,홍훈기
5670,화학교육 및 화학 세미나,안지현
5680,탐구학습과 생물실험 지도,김미영
5687,생물교육연구세미나 1,이준규
5701,대기지구과학및실험 1,전종갑
5702,해양지구과학및실험 1,윤재열
5705,지구과학실험 및 탐구지도,맹승호
5716,한국무용입문,김연정
5718,야외활동,김진성
5720,체육교육론,이기대
5725,빙상,김소희
5730,무용교육,김연정
5731,무용장단,유인상
5732,탁구,김성진
5736,수상안전 및 구급법,송봉길
5741,핸드볼,조은희
5746,운동역학,신인식
5747,스포츠정책,김한범
5752,건강체조,방신웅
5755,무용예술론,유인상
5758,세계체육사연구,서재철
5759,스포츠사회학연구,한태룡
5761,트레이닝이론,김광준
5762,운동역학연구,이기청
5764,체육연구설계법,임충훈
5765,여가 및 레크리에이션연구,강형길
5766,스포츠상해 및 재활,김연수
5767,체육교육장학론특강,정현우
5770,스포츠산업론,송상연
5771,스포츠재무관리론,김유겸
5773,스포츠커뮤니케이션론,유상건
5775,스포츠법론,김기한
5776,스포츠위기관리론,방신웅
5778,스포츠심리특강,신명진
5779,운동학습특강,김석진
5781,대학원논문연구,신인식
5799,환경교육세미나,류재명
5800,국토와환경교육연구,Johannes Maximilian Tschapka
5801,환경교육특강,김재근
5802,지속가능발전교육,김진희
5805,교육개발협력 전략연구세미나,임형준
5807,해부학 및 실험,황영일
5808,조직학 및 실험,이지연
5809,생리학 및 실험,김상정
5810,생화학 및 실험,묵인희
5811,태생학 및 실험,김항래
5812,환자-의사-사회 1,김옥주
5821,분자 및 세포미생물병인론,석승혁
5827,구조물의 삼차원재구성,황덕호
5829,소화기염증질환의 병리학,장미수
5830,고급약리학세미나 1,신현우
5832,말라리아학,채종일
5867,약상호작용,신현우
5868,의료정책론,김윤
5869,면역계기능,김익상
5871,생체시스템시뮬레이션,김희찬
5873,고대및중세의학사특론,황상익
5894,대학원논문연구,김용식
5896,대학원논문연구,홍성태
5911,대학원논문연구,민경업
5953,대학원논문연구,김정구
5983,대학원논문연구,정진엽
6003,대학원논문연구,이은식
6111,법의유전학 2,이숭덕
6112,의료분쟁각론 1,유성호
6115,자유주제연구,김석주
6116,바이오창업자들을 위한 마인드세팅과 법 개론,김미경
6121,3차원의료영상특강,이원진
6122,보조생식학,서창석
6123,태아의학,서창석
6125,비뇨생식기계영상의학,조정연
6126,주술기수혈의학,김진태
6129,나노의학,이호영
6130,소화기질환분자생물학특강,김나영
6132,수면의학의 이해,이유진
6133,연하장애의 수술적치료,오승하
6134,혈전지혈학,김현경
6137,핵의학치료,이동수
6139,감염병과 백신,최은화
6141,의학교육 측정평가 이론,신좌섭
6142,분자세포심장학,오세일
6145,외과종양학이해,노동영
6147,간외과학개론,서경석
6148,체외순환법개론,전상훈
6150,비뇨생식기계의화학요법,백재승
6151,눈의전기생리학,김성준
6153,영상의학물리학,최상일
6154,운동치료학,정선근
6155,방사선방어특론,김학재
6156,방사선종양학특론,김인아
6157,심장마취,홍덕만
6160,신경핵의학,이동수
6161,성형외과학분야의 생체공학,권성택
6162,종양학개론,송용상
6165,임상약물유전학,유경상
6166,임상약력학및임상평가법,조주연
6167,방사선치료임상실습,예성준
6170,우수의과학자특강,이원우
6173,신경생리학원론,이석호
6174,막단백질생화학,전주홍
6175,분자세포바이러스학,박정규
6180,종양면역,성승용
6181,분자생물학통계,박수경
6182,망막의 구조와 기능,김정훈
6229,임상의료정보학,김주한
